6.910000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.122000000000000000e+03,0.000000000000000000e+00,9.000000000000000000e+00,5.900000000000000000e+01,2.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.680000000000000000e+02,5.000000000000000000e+00,1.000000000000000000e+00,7.320000000000000000e+02,5.500000000000000000e+02,0.000000000000000000e+00,1.017000000000000000e+03,8.000000000000000000e+00,4.430000000000000000e+02,1.210000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.070000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.018000000000000000e+03,1.100000000000000000e+01,2.340000000000000000e+02,2.580000000000000000e+02,3.070000000000000000e+03,1.200000000000000000e+02,9.300000000000000000e+01,7.300000000000000000e+01,1.476000000000000000e+03,0.000000000000000000e+00,5.800000000000000000e+01,3.650000000000000000e+02,2.550000000000000000e+02,2.730000000000000000e+02,1.806000000000000000e+03,7.000000000000000000e+01,0.000000000000000000e+00,3.470000000000000000e+02,6.920000000000000000e+02,8.920000000000000000e+02,3.390000000000000000e+02,2.500000000000000000e+02,7.300000000000000000e+01,0.000000000000000000e+00,1.240000000000000000e+02,0.000000000000000000e+00
7.500000000000000000e+02,3.800000000000000000e+01,2.420000000000000000e+02,1.500000000000000000e+01,2.151000000000000000e+03,4.700000000000000000e+01,1.800000000000000000e+02,1.844000000000000000e+03,1.455000000000000000e+03,0.000000000000000000e+00,3.300000000000000000e+01,7.900000000000000000e+01,1.680000000000000000e+02,2.600000000000000000e+01,1.179000000000000000e+03,4.870000000000000000e+02,6.000000000000000000e+00,3.000000000000000000e+00,6.950000000000000000e+02,1.395000000000000000e+03,9.180000000000000000e+02,0.000000000000000000e+00,7.200000000000000000e+01,0.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00
1.455000000000000000e+03,0.000000000000000000e+00,7.800000000000000000e+01,1.000000000000000000e+00,2.554000000000000000e+03,2.800000000000000000e+01,8.000000000000000000e+00,8.462000000000000000e+03,2.203000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,4.770000000000000000e+02,9.000000000000000000e+01,2.800000000000000000e+01,3.418000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,6.910000000000000000e+02,3.300000000000000000e+01,8.290000000000000000e+02,4.780000000000000000e+02,0.000000000000000000e+00,4.290000000000000000e+02,1.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00
3.310000000000000000e+02,1.480000000000000000e+02,5.850000000000000000e+02,1.390000000000000000e+02,1.780000000000000000e+02,5.400000000000000000e+01,5.380000000000000000e+02,0.000000000000000000e+00,4.700000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.290000000000000000e+03,1.630000000000000000e+02,9.490000000000000000e+02,1.400000000000000000e+01,4.300000000000000000e+02,0.000000000000000000e+00,1.002000000000000000e+03,1.367000000000000000e+03,4.060000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
2.460000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.938000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.700000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.280000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.236000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.480000000000000000e+03,4.000000000000000000e+00,0.000000000000000000e+00,1.392000000000000000e+03,1.470000000000000000e+03,0.000000000000000000e+00,9.000000000000000000e+00,4.700000000000000000e+01,1.000000000000000000e+00,1.900000000000000000e+01,9.670000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
3.300000000000000000e+01,0.000000000000000000e+00,1.280000000000000000e+02,0.000000000000000000e+00,5.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.190000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,3.900000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,2.810000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.260000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+01,1.450000000000000000e+02,7.500000000000000000e+01,1.006000000000000000e+03,4.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,4.200000000000000000e+01,1.370000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
